"geo","geo_tipo","regiao","ano","variavel","valor","lo95","hi95","tipo","horizonte"
"Ceará","estado","Nordeste",2018,"pib_nominal",155903.824754523,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2019,"pib_nominal",163575.327185607,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2020,"pib_nominal",166914.535656727,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2021,"pib_nominal",194884.801552883,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2022,"pib_nominal",213600.67382751,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2023,"pib_nominal",232239.256519666,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2024,"pib_nominal",246240.132114758,202988.39656231,295573.958706461,"Projetado","Operacional"
"Ceará","estado","Nordeste",2025,"pib_nominal",261032.016579994,182129.796687775,374969.649968171,"Projetado","Operacional"
"Ceará","estado","Nordeste",2026,"pib_nominal",276006.207245034,164479.032036225,483179.20345134,"Projetado","Operacional"
"Ceará","estado","Nordeste",2002,"vab_nominal_total",25041.2586581625,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2003,"vab_nominal_total",28603.7634159342,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2004,"vab_nominal_total",32199.6000657345,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2005,"vab_nominal_total",36098.2527510354,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2006,"vab_nominal_total",40431.5142616069,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2007,"vab_nominal_total",44289.8151744055,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2008,"vab_nominal_total",52636.0418233818,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2009,"vab_nominal_total",58976.2084819395,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2010,"vab_nominal_total",69178.379551123,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2011,"vab_nominal_total",78347.4170030112,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2012,"vab_nominal_total",84076.3967521468,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2013,"vab_nominal_total",94869.8978582156,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2014,"vab_nominal_total",110778.790645171,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2015,"vab_nominal_total",114643.469984454,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2016,"vab_nominal_total",121800.203293605,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2017,"vab_nominal_total",130110.016164848,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2018,"vab_nominal_total",137104.522959446,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2019,"vab_nominal_total",143128.237735515,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2020,"vab_nominal_total",146158.796454248,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2021,"vab_nominal_total",167056.891304051,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2022,"vab_nominal_total",185387.751510965,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2023,"vab_nominal_total",204769.38722316,,,"Histórico","Histórico"
"Ceará","estado","Nordeste",2024,"vab_nominal_total",217966.723797823,180804.599703789,259539.296878538,"Projetado","Operacional"
"Ceará","estado","Nordeste",2025,"vab_nominal_total",231728.148597795,161334.941029819,333674.981092235,"Projetado","Operacional"
"Ceará","estado","Nordeste",2026,"vab_nominal_total",245688.086201727,144560.549113361,437031.689749809,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2002,"idx_deflator",100,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2003,"idx_deflator",115.23,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2004,"idx_deflator",124.22,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2005,"idx_deflator",127.5,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2006,"idx_deflator",133.63,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2007,"idx_deflator",143.14,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2008,"idx_deflator",161.65,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2009,"idx_deflator",175.42,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2010,"idx_deflator",188.02,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2011,"idx_deflator",202.66,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2012,"idx_deflator",215.69,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2013,"idx_deflator",226.84,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2014,"idx_deflator",247.28,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2015,"idx_deflator",269.74,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2016,"idx_deflator",302.33,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2017,"idx_deflator",303.4,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2018,"idx_deflator",312.55,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2019,"idx_deflator",322.16,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2020,"idx_deflator",353.16,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2021,"idx_deflator",408.39,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2022,"idx_deflator",442.18,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2023,"idx_deflator",445.64,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2024,"idx_deflator",473.17,373.78,585.18,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2025,"idx_deflator",500.98,311.85,788.61,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2026,"idx_deflator",529.18,258.65,1091.41,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2002,"idx_vol_pib",100,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2003,"idx_vol_pib",103.3,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2004,"idx_vol_pib",109.88,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2005,"idx_vol_pib",114.79,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2006,"idx_vol_pib",118.77,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2007,"idx_vol_pib",126.97,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2008,"idx_vol_pib",134.25,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2009,"idx_vol_pib",137.62,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2010,"idx_vol_pib",147.24,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2011,"idx_vol_pib",154.06,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2012,"idx_vol_pib",160.81,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2013,"idx_vol_pib",167.04,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2014,"idx_vol_pib",171.22,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2015,"idx_vol_pib",167.7,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2016,"idx_vol_pib",163.38,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2017,"idx_vol_pib",169.71,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2018,"idx_vol_pib",173.48,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2019,"idx_vol_pib",177.13,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2020,"idx_vol_pib",174.82,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2021,"idx_vol_pib",178.1,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2022,"idx_vol_pib",188.69,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2023,"idx_vol_pib",203.07,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2024,"idx_vol_pib",209.91,201.87,217.94,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2025,"idx_vol_pib",216.93,199.92,234.63,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2026,"idx_vol_pib",224.18,197.98,252.59,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2002,"impostos_nominal",15712.393,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2003,"impostos_nominal",19435.228,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2004,"impostos_nominal",21724.309,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2005,"impostos_nominal",24479.558,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2006,"impostos_nominal",26670.913,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2007,"impostos_nominal",29328.75,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2008,"impostos_nominal",37277.256,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2009,"impostos_nominal",40067.896,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2010,"impostos_nominal",48679.04,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2011,"impostos_nominal",53448.699,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2012,"impostos_nominal",58709.009,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2013,"impostos_nominal",61285.272,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2014,"impostos_nominal",63685.902,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2015,"impostos_nominal",66964.332,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2016,"impostos_nominal",69988.26,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2017,"impostos_nominal",74251.076,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2018,"impostos_nominal",76018.093,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2019,"impostos_nominal",81468.086,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2020,"impostos_nominal",81530.587,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2021,"impostos_nominal",100694.935,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2022,"impostos_nominal",109537.581437094,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2023,"impostos_nominal",122702.56251693,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2024,"impostos_nominal",136684.590202928,117572.607539683,158903.315915968,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2025,"impostos_nominal",152278.823920627,120699.766778767,192120.008459938,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2026,"impostos_nominal",169563.083781354,121187.68082082,237248.86215087,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2002,"pib_nominal",128162.640836403,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2003,"pib_nominal",152557.676743706,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2004,"pib_nominal",174941.298901121,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2005,"pib_nominal",187580.10676002,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2006,"pib_nominal",203404.866571391,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2007,"pib_nominal",232926.912103024,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2008,"pib_nominal",278138.889230883,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2009,"pib_nominal",309400.654697543,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2010,"pib_nominal",354815.822843579,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2011,"pib_nominal",400152.793985253,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2012,"pib_nominal",444538.053531439,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2013,"pib_nominal",485623.020492815,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2014,"pib_nominal",542632.029965847,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2015,"pib_nominal",579746.186415854,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2016,"pib_nominal",633072.229064303,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2017,"pib_nominal",659912.881933323,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2018,"pib_nominal",694910.923204647,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2019,"pib_nominal",731351.477562366,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2020,"pib_nominal",791250.735828297,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2021,"pib_nominal",932165.624990956,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2022,"pib_nominal",1069310.33817127,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2023,"pib_nominal",1159826.78692588,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2024,"pib_nominal",1272938.5360263,1044045.51088271,1514009.29760487,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2025,"pib_nominal",1392803.51147359,937754.245843704,2020556.34259005,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2026,"pib_nominal",1520399.70843521,837342.15155348,2769294.10592718,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2002,"vab_nominal_total",112450.248188619,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2003,"vab_nominal_total",133122.448822726,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2004,"vab_nominal_total",153216.989532627,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2005,"vab_nominal_total",163100.548653008,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2006,"vab_nominal_total",176733.953763104,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2007,"vab_nominal_total",203598.161987668,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2008,"vab_nominal_total",240861.632981354,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2009,"vab_nominal_total",269332.758648623,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2010,"vab_nominal_total",306136.782786764,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2011,"vab_nominal_total",346704.094744116,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2012,"vab_nominal_total",385829.044044865,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2013,"vab_nominal_total",424337.748077494,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2014,"vab_nominal_total",478946.127650464,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2015,"vab_nominal_total",512781.854762806,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2016,"vab_nominal_total",563083.96933821,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2017,"vab_nominal_total",585661.806067345,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2018,"vab_nominal_total",618892.829864547,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2019,"vab_nominal_total",649883.391575868,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2020,"vab_nominal_total",709720.148362805,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2021,"vab_nominal_total",831470.689852573,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2022,"vab_nominal_total",959772.756734176,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2023,"vab_nominal_total",1037124.22440895,,,"Histórico","Histórico"
"Centro-Oeste","regiao","Centro-Oeste",2024,"vab_nominal_total",1136253.94582337,926472.903343027,1355105.9816889,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2025,"vab_nominal_total",1240524.68755296,817054.479064937,1828436.33413011,"Projetado","Operacional"
"Centro-Oeste","regiao","Centro-Oeste",2026,"vab_nominal_total",1350836.62465386,716154.47073266,2532045.24377631,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste",2002,"idx_deflator",100,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2003,"idx_deflator",107.72,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2004,"idx_deflator",117.77,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2005,"idx_deflator",125.72,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2006,"idx_deflator",133.21,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2007,"idx_deflator",137.9,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2008,"idx_deflator",155.89,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2009,"idx_deflator",167.33,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2010,"idx_deflator",185.92,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2011,"idx_deflator",192.16,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2012,"idx_deflator",202.47,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2013,"idx_deflator",209.37,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2014,"idx_deflator",230.3,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2015,"idx_deflator",254.08,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2016,"idx_deflator",277.57,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2017,"idx_deflator",287.49,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2018,"idx_deflator",294.49,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2019,"idx_deflator",309.83,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2020,"idx_deflator",309.09,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2021,"idx_deflator",323.88,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2022,"idx_deflator",357.32,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2023,"idx_deflator",384.7,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2024,"idx_deflator",406.4,355.64,463.25,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste",2025,"idx_deflator",416.93,324.03,535.1,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste",2026,"idx_deflator",431.31,298.99,625.25,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste",2002,"idx_vol_pib",100,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2003,"idx_vol_pib",100.68,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2004,"idx_vol_pib",105.66,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2005,"idx_vol_pib",111.75,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2006,"idx_vol_pib",117.91,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2007,"idx_vol_pib",125.66,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2008,"idx_vol_pib",131.27,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2009,"idx_vol_pib",137.84,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2010,"idx_vol_pib",143.87,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2011,"idx_vol_pib",149.23,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2012,"idx_vol_pib",150.36,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2013,"idx_vol_pib",155.87,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2014,"idx_vol_pib",159.05,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2015,"idx_vol_pib",157.43,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2016,"idx_vol_pib",157.43,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2017,"idx_vol_pib",157.92,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2018,"idx_vol_pib",160.53,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2019,"idx_vol_pib",163.84,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2020,"idx_vol_pib",159.57,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2021,"idx_vol_pib",164.36,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2022,"idx_vol_pib",170.71,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2023,"idx_vol_pib",176.35,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2024,"idx_vol_pib",183.35,180.3,186.4,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste",2025,"idx_vol_pib",189.83,183.27,196.49,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste",2026,"idx_vol_pib",196.17,185.78,206.93,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste",2002,"impostos_nominal",6926.279,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2003,"impostos_nominal",8184.363,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2004,"impostos_nominal",9052.714,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2005,"impostos_nominal",10861.777,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2006,"impostos_nominal",11310.686,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2007,"impostos_nominal",11877.964,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2008,"impostos_nominal",15856.587,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2009,"impostos_nominal",17605.56,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2010,"impostos_nominal",22553.879,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2011,"impostos_nominal",22938.024,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2012,"impostos_nominal",25839.514,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2013,"impostos_nominal",25103.79,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2014,"impostos_nominal",26230.293,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2015,"impostos_nominal",29318.812,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2016,"impostos_nominal",29145.619,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2017,"impostos_nominal",29120.462,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2018,"impostos_nominal",28692.287,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2019,"impostos_nominal",30686.608,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2020,"impostos_nominal",25466.228,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2021,"impostos_nominal",29915.404,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2022,"impostos_nominal",33587.247678446,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2023,"impostos_nominal",40575.486938945,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2024,"impostos_nominal",42065.8572506844,32161.2774161651,55020.7108796476,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste",2025,"impostos_nominal",42580.7100385255,29129.2203325487,62243.920252099,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste",2026,"impostos_nominal",43325.4145747999,27214.8041710851,68973.1785787617,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste",2002,"pib_nominal",53902.1997987657,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2003,"pib_nominal",58456.1243185118,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2004,"pib_nominal",67076.5052018932,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2005,"pib_nominal",75732.6812101616,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2006,"pib_nominal",84661.4055375247,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2007,"pib_nominal",93404.000765715,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2008,"pib_nominal",110299.557146028,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2009,"pib_nominal",124323.753082112,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2010,"pib_nominal",144174.101594779,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2011,"pib_nominal",154568.953954846,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2012,"pib_nominal",164101.336474617,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2013,"pib_nominal",175906.725532154,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2014,"pib_nominal",197432.058527304,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2015,"pib_nominal",215612.862838403,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2016,"pib_nominal",235540.044810666,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2017,"pib_nominal",244722.249337299,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2018,"pib_nominal",254817.204692397,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2019,"pib_nominal",273613.711476546,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2020,"pib_nominal",265847.3340027,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2021,"pib_nominal",286943.782026604,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2022,"pib_nominal",328789.563026697,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2023,"pib_nominal",365669.107906195,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste",2024,"pib_nominal",401640.517458428,357315.051914903,450215.503447344,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste",2025,"pib_nominal",426602.280458682,343190.04351879,528620.791682038,"Projetado","Operacional"
